Voltage	Acceleration	Displacement	Power
0.0005976	0.03032	-0.0001453	2.522E-8
0.0002546	0.03184	-0.0001298	2.745E-8
0.0003366	0.02915	-0.0001033	1.564E-8
0.0002546	0.02284	-6.523E-5	3.256E-8
0.0002173	0.01584	-2.22E-5	2.246E-8
0.0005528	0.01015	2.038E-5	2.607E-8
0.0001129	0.005098	5.871E-5	1.713E-8
-4.372E-5	-0.00111	0.0001031	1.486E-8
-6.609E-5	-0.008778	0.0001437	9.431E-9
-6.436E-6	-0.01643	0.0001668	9.328E-9
3.831E-5	-0.02166	0.0001929	6.186E-9
0.0004857	-0.02512	0.0001967	2.259E-9
-6.609E-5	-0.02833	0.0002018	5.154E-9
0.0005156	-0.03129	0.0001938	2.361E-9
0.000262	-0.03173	0.0001724	3.252E-9
0.0001651	-0.02777	0.0001465	2.958E-9
0.0001203	-0.0205	0.0001184	6.78E-9
0.0004634	-0.0132	7.108E-5	1.216E-9
0.0005827	-0.00759	3.507E-5	4.93E-9
0.0004112	-0.002741	-8.109E-6	2.57E-9
0.0007094	0.003222	-4.763E-5	1.969E-9
0.0004335	0.01061	-8.499E-5	9.077E-10
0.00018	0.01738	-0.0001134	7.85E-10
5.322E-5	0.02188	-0.000131	1.251E-12
0.000262	0.02518	-0.0001369	1.017E-10
0.0006125	0.02828	-0.0001397	2.307E-12
-1.389E-5	0.03116	-0.0001271	1.834E-11
0.0004484	0.03107	-0.0001131	5.663E-10
0.0003664	0.02694	-7.97E-5	1.487E-10
0.0004484	0.01998	-4.547E-5	1.487E-10
0.0005528	0.01342	-5.35E-6	6.36E-11
8.478E-6	0.00809	4.088E-5	1.213E-10
0.0004261	0.002728	7.944E-5	6.623E-12
0.0002918	-0.004297	0.0001191	2.827E-10
0.00018	-0.01211	0.0001532	7.294E-12
0.0002546	-0.01878	0.0001837	3.052E-10
0.0001502	-0.02326	0.0001912	2.32E-10
0.0002322	-0.02646	0.0002008	1.213E-10
0.0003291	-0.02974	0.0001975	9.319E-10
0.0002546	-0.03205	0.0001797	3.002E-9
0.0003068	-0.03065	0.0001555	2.557E-9
0.000441	-0.02509	0.0001277	3.866E-9
5.322E-5	-0.01761	8.07E-5	1.135E-9
0.0002173	-0.01074	3.432E-5	2.162E-10
0.0001352	-0.005673	-8.482E-6	4.838E-9
0.0003068	-0.0005476	-6.038E-5	1.957E-9
0.0002396	0.006243	-9.744E-5	1.099E-10
-6.436E-6	0.01362	-0.0001316	3.193E-10
4.576E-5	0.0193	-0.0001581	1.317E-11
-1.389E-5	0.02311	-0.0001741	2.307E-12
0.0006721	0.02646	-0.0001813	5.856E-10
0.0002546	0.02979	-0.0001834	3.493E-13
0.0002844	0.03164	-0.0001647	5.415E-10
0.0003291	0.02995	-0.0001388	1.361E-10
0.0002769	0.02414	-0.0001098	1.241E-10
0.0005528	0.0172	-6.717E-5	6.36E-11
0.0005528	0.0112	-2.392E-5	2.87E-10
0.0004484	0.006003	1.59E-5	4.723E-12
0.0006498	0.0001919	5.565E-5	5.173E-10
0.0002844	-0.007356	9.346E-5	5.173E-10
0.0007318	-0.01501	0.0001257	4.286E-9
0.0007318	-0.02077	0.0001521	4.081E-9
0.0009182	-0.0246	0.0001663	4.149E-9
0.0004857	-0.02788	0.0001704	6.36E-11
-0.0007223	-0.0311	0.0001647	1.831E-9
-8.846E-5	-0.03215	0.0001498	7.493E-9
0.0008511	-0.02904	0.0001248	6.269E-9
0.001045	-0.02214	8.838E-5	7.957E-9
0.0001874	-0.01475	4.946E-5	3.687E-9
0.0001502	-0.008678	6.805E-6	4.783E-9
1.021E-6	-0.003893	-3.645E-5	8.434E-9
0.0001054	0.001838	-7.619E-5	5.698E-9
0.0002471	0.009092	-0.0001103	9.845E-9
-8.846E-5	0.01615	-0.0001388	1.726E-8
0.000262	0.02109	-0.0001552	3.548E-8
0.0002173	0.02428	-0.0001734	2.506E-8
0.0001502	0.02769	-0.000169	2.293E-8
0.0001725	0.03072	-0.0001632	2.941E-8
0.0002173	0.03147	-0.0001453	2.607E-8
0.0003366	0.02812	-0.0001136	2.198E-8
-0.0002898	0.02138	-8.298E-5	1.897E-8
0.0001427	0.01446	-4.271E-5	4.105E-8
0.0003217	0.009071	5.412E-7	2.995E-8
0.0001278	0.003997	4.178E-5	2.641E-8
0.0003366	-0.002676	8.786E-5	2.977E-8
0.0004186	-0.01048	0.0001162	2.358E-8
0.000441	-0.01761	0.0001449	2.977E-8
0.0002173	-0.02238	0.000162	2.833E-8
0.0004783	-0.02569	0.0001727	3.237E-8
0.0002918	-0.029	0.0001675	2.869E-8
0.0004112	-0.03169	0.0001623	2.658E-8
0.0006796	-0.03141	0.0001452	3.628E-8
-0.0001556	-0.02669	0.0001105	2.522E-8
2.339E-5	-0.01907	7.272E-5	3.294E-8
0.0001427	-0.01196	3.246E-5	2.539E-8
0.0001576	-0.006415	-1.281E-5	3.087E-8
7.559E-5	-0.001798	-5.084E-5	2.106E-8
0.0002098	0.004605	-8.514E-5	2.309E-8
0.0001874	0.012	-0.0001266	2.277E-8
0.0003888	0.01843	-0.0001569	2.456E-8
0.0004559	0.02263	-0.0001729	1.577E-8
0.0003366	0.02557	-0.000188	2.015E-8
-0.0001705	0.02883	-0.0001836	2.762E-8
0.0001725	0.03133	-0.0001684	3.256E-8
0.0003142	0.03058	-0.0001518	3.18E-8
0.0003068	0.02559	-0.0001229	3.811E-8
0.0002098	0.01853	-8.782E-5	2.959E-8
-9.592E-5	0.01219	-3.809E-5	2.358E-8
0.0005454	0.007125	-1.547E-6	1.853E-8
0.0002471	0.001564	4.588E-5	1.24E-8
0.0002993	-0.005752	8.152E-5	1.46E-8
0.0001352	-0.01345	0.0001143	1.287E-8
-0.0001929	-0.01983	0.0001401	6.437E-9
0.0004559	-0.02396	0.0001594	5.94E-9
0.0003739	-0.02718	0.0001677	3.56E-9
0.0002098	-0.03037	0.0001542	1.182E-8
0.000523	-0.03223	0.0001414	4.856E-9
0.0001352	-0.03009	0.0001165	1.487E-9
0.0001427	-0.02378	7.936E-5	2.361E-9
0.000344	-0.01605	4.506E-5	2.464E-9
0.0001949	-0.009676	-2.591E-6	2.57E-9
0.0006125	-0.004799	-4.129E-5	3.373E-9
0.0005454	0.0007395	-8.186E-5	3.497E-9
0.0005827	0.007685	-0.0001153	1.368E-9
0.0002098	0.01494	-0.000147	2.958E-9
0.000359	0.02027	-0.0001753	6.159E-11
-1.389E-5	0.02378	-0.000183	1.898E-10
0.0003068	0.0269	-0.0001816	1.213E-10
0.0002471	0.03008	-0.000181	2.152E-13
-8.101E-5	0.03154	-0.0001625	3.052E-10
0.0005752	0.02917	-0.0001384	3.239E-10
0.0003888	0.02281	-0.0001013	5.415E-10
-0.0001257	0.01582	-5.979E-5	2.359E-10
0.00018	0.01	-1.311E-5	2.314E-11
-0.0001108	0.004987	3.395E-5	2.653E-10
0.0002918	-0.001228	7.601E-5	4.723E-12
0.0003739	-0.008831	0.0001115	2.715E-11
-4.372E-5	-0.01638	0.0001454	5.663E-10
8.305E-5	-0.02167	0.0001721	2.32E-10
0.0003142	-0.02531	0.000186	2.247E-9
0.0001874	-0.0285	0.000194	2.298E-9
0.0004559	-0.0315	0.0001876	4.723E-12
7.559E-5	-0.03183	0.0001678	4.621E-9
0.0003739	-0.02796	0.0001384	1.398E-9
0.0002546	-0.02072	9.666E-5	2.348E-9
0.0002322	-0.01331	5.803E-5	1.644E-9
0.0007243	-0.007568	9.49E-6	9.975E-10
0.0002546	-0.00268	-3.577E-5	2.484E-10
0.0002098	0.003145	-7.679E-5	6.377E-10
0.0002024	0.01058	-0.0001133	1.282E-9
5.322E-5	0.01726	-0.0001463	3.193E-10
0.0005901	0.02168	-0.0001618	4.257E-10
-0.0002376	0.02499	-0.0001769	2.162E-10
0.000441	0.0283	-0.00018	1.755E-10
-0.0001183	0.0311	-0.0001742	4.789E-11
0.0004261	0.03113	-0.0001511	4.789E-11
0.0002918	0.02682	-0.0001217	7.27E-10
-2.881E-5	0.01999	-8.872E-5	5.547E-11
0.0004112	0.01334	-5.099E-5	9.916E-11
0.0004634	0.008071	-9.377E-6	2.31E-9
0.0003068	0.002897	3.611E-5	3.881E-9
0.0003068	-0.004275	6.676E-5	6.021E-9
0.0005752	-0.01206	0.0001027	1.038E-8
0.0006349	-0.01879	0.0001303	4.71E-9
0.0002247	-0.02325	0.0001476	9.025E-9
0.0003142	-0.02648	0.0001531	1.831E-9
-0.0001556	-0.02984	0.0001576	6.353E-9
0.0002695	-0.03219	0.0001446	3.816E-9
0.0002769	-0.03083	0.0001206	7.585E-9
0.0003291	-0.0252	9.017E-5	4.495E-9
0.0007094	-0.0175	6.035E-5	6.522E-9
0.0001427	-0.01063	2.053E-5	7.585E-9
0.0001651	-0.00559	-2.086E-5	7.043E-9
-6.609E-5	-0.0004959	-6.254E-5	8.629E-9
-8.846E-5	0.005999	-0.0001017	1.658E-8
0.0002471	0.01344	-0.0001317	1.74E-8
0.0004261	0.01944	-0.000152	2.539E-8
8.478E-6	0.02321	-0.0001688	2.78E-8
0.0001949	0.02623	-0.0001734	3.05E-8
0.000359	0.02965	-0.0001652	2.833E-8
0.0001427	0.03162	-0.000144	2E-8
0.0004484	0.02992	-0.0001201	3.275E-8
-0.0002674	0.02443	-9.058E-5	2.472E-8
5.322E-5	0.01725	-5.397E-5	2.539E-8
0.0001874	0.01121	-6.841E-6	4.702E-8
0.0004932	0.006106	4.021E-5	2.106E-8
9.051E-5	0.0003008	8.22E-5	3.218E-8
0.0002918	-0.007323	0.0001246	2.506E-8
1.021E-6	-0.01494	0.0001553	2.183E-8
1.594E-5	-0.0207	0.0001759	2.798E-8
9.051E-5	-0.02446	0.0001929	2.675E-8
0.000262	-0.02781	0.0001979	3.628E-8
0.0003515	-0.03091	0.0001923	2.995E-8
0.0003813	-0.03212	0.0001729	3.469E-8
0.0001502	-0.02899	0.0001494	2.869E-8
-6.609E-5	-0.02219	0.0001166	3.087E-8
0.0002173	-0.01454	7.548E-5	3.032E-8
0.0004112	-0.008508	2.992E-5	2.374E-8
0.0007989	-0.003786	-2.056E-5	1.911E-8
3.831E-5	0.001877	-6.471E-5	3.032E-8
-6.436E-6	0.009166	-0.0001039	2.959E-8
-0.0004166	0.01627	-0.0001354	3.05E-8
0.0003664	0.02114	-0.000159	3.069E-8
0.0001949	0.02438	-0.0001767	3.032E-8
0.0001725	0.02755	-0.0001742	1.348E-8
0.00018	0.03077	-0.0001681	3.508E-8
-3.626E-5	0.03154	-0.0001537	2.833E-8
-0.0001556	0.02812	-0.0001254	3.668E-8
0.000441	0.02142	-9.267E-5	2.06E-8
-0.0003495	0.01467	-4.562E-5	2.556E-8
0.0001502	0.009221	-3.038E-6	2.23E-8
-0.0001854	0.004106	3.648E-5	1.324E-8
0.0002918	-0.002423	8.51E-5	7.77E-9
0.0002695	-0.01035	0.0001218	9.431E-9
-3.626E-5	-0.0175	0.0001504	3.312E-9
0.0005528	-0.02247	0.0001673	2.678E-9
0.0002396	-0.02578	0.0001792	4.425E-9
0.0002098	-0.02913	0.0001819	3.192E-9
0.0001427	-0.03169	0.0001742	5.619E-9
0.0005156	-0.03128	0.0001536	1.655E-9
8.305E-5	-0.02664	0.0001215	1.831E-9
0.0001949	-0.01923	8.906E-5	2.958E-9
0.0005081	-0.01196	5.073E-5	1.144E-9
0.000523	-0.006542	5.985E-6	1.407E-9
0.000605	-0.001706	-3.846E-5	1.698E-9
0.0008287	0.004788	-8.104E-5	1.074E-9
0.0001129	0.01212	-0.0001138	3.384E-10
0.0001502	0.01832	-0.0001367	1.317E-11
0.0002918	0.02246	-0.0001482	2.193E-11
0.0002396	0.02567	-0.0001561	8.154E-11
-9.592E-5	0.02897	-0.0001588	3.44E-11
0.0001278	0.03137	-0.0001412	1.969E-9
0.0005156	0.03064	-0.0001232	1.528E-9
0.0001203	0.02562	-8.827E-5	2.87E-10
3.831E-5	0.01855	-5.263E-5	2.694E-10
0.0005379	0.01231	-1.333E-5	1.329E-9
0.0003291	0.00707	2.761E-5	8.893E-11
0.000262	0.001517	6.855E-5	1.099E-10
0.0003366	-0.005736	0.0001075	8.154E-11
0.0003068	-0.01355	0.0001383	1.727E-11
0.0005678	-0.01973	0.0001659	1.722E-10
1.021E-6	-0.02394	0.0001795	3.992E-10
3.831E-5	-0.02713	0.0001891	3.119E-9
0.0005528	-0.03046	0.000185	5.359E-11
0.0002769	-0.03235	0.0001689	3.608E-9
0.0003217	-0.03004	0.000147	4.478E-9
0.0002844	-0.02367	0.0001107	1.865E-9
0.0003888	-0.01607	7.183E-5	2.052E-9
0.0003068	-0.009631	2.157E-5	4.879E-10
0.0004634	-0.004658	-1.542E-5	3.784E-10
0.0006125	0.0006637	-5.77E-5	1.687E-9
0.0002844	0.007662	-9.476E-5	2.01E-10
0.0003291	0.01489	-0.0001277	7.201E-10
0.0001651	0.02025	-0.0001452	7.294E-12
0.0004037	0.02383	-0.0001557	4.723E-12
0.0004857	0.02702	-0.0001593	3.926E-11
0.0003366	0.03022	-0.000151	3.629E-10
0.0002844	0.03168	-0.0001274	2.715E-11
-6.436E-6	0.02906	-0.0001013	4.879E-10
0.0001427	0.023	-6.277E-5	2.046E-10
0.0003068	0.0159	-2.325E-5	1.755E-10
-0.0002749	0.01019	2.776E-5	6.988E-10
0.0003366	0.005224	7.653E-5	3.431E-10
0.0003962	-0.001082	0.0001213	2.412E-9
0.0004484	-0.008835	0.0001584	6.437E-9
0.0002173	-0.01627	0.0001926	2.517E-9
0.0003813	-0.02159	0.0002201	7.132E-9
0.0001203	-0.02516	0.0002293	8.531E-9
0.0002471	-0.02836	0.0002372	2.259E-9
0.0002769	-0.03136	0.0002295	1.059E-8
0.0001203	-0.03186	0.0002143	2.464E-9
7.559E-5	-0.02795	0.0001875	3.133E-9
0.0001352	-0.0207	0.0001515	4.355E-9
9.051E-5	-0.01308	0.0001093	6.437E-9
0.0004634	-0.007418	6.683E-5	6.437E-9
5.322E-5	-0.002676	2.202E-5	4.71E-9
5.322E-5	0.003238	-7.587E-6	5.859E-9
9.796E-5	0.01059	-4.241E-5	1.754E-8
-0.0002749	0.01747	-7.932E-5	1.754E-8
0.0002247	0.02209	-9.752E-5	2.815E-8
0.0003142	0.02528	-0.0001129	1.782E-8
2.339E-5	0.02843	-0.0001181	2.374E-8
0.0002173	0.03124	-0.0001079	1.985E-8
0.0003291	0.03114	-8.671E-5	2.09E-8
0.0003962	0.02697	-6.068E-5	3.013E-8
0.0001576	0.02008	-2.705E-5	3.391E-8
0.0003739	0.01341	1.635E-5	2.995E-8
-0.0001705	0.008068	6.02E-5	1.868E-8
0.0005528	0.002673	0.0001005	2.641E-8
-4.372E-5	-0.004195	0.0001413	2.198E-8
0.0004857	-0.01198	0.0001713	2.727E-8
0.0002098	-0.01862	0.0001991	3.106E-8
-0.0002525	-0.02311	0.0002127	2.798E-8
0.000523	-0.02648	0.0002281	2.167E-8
0.0003291	-0.02978	0.0002297	3.352E-8
0.0001278	-0.03194	0.0002243	3.371E-8
0.0003813	-0.03073	0.0002023	4.343E-8
0.0002098	-0.02524	0.0001694	2.71E-8
0.0002396	-0.01763	0.0001287	2.922E-8
0.0001129	-0.01085	8.577E-5	2.406E-8
0.0007169	-0.005669	4.357E-5	1.882E-8
0.0005081	-0.0006235	9.886E-7	2.658E-8
0.0005081	0.006174	-2.981E-5	2.941E-8
6.813E-5	0.01354	-6.627E-5	4.321E-8
0.0001203	0.0194	-9.021E-5	1.97E-8
0.0001725	0.02339	-0.0001077	3.568E-8
0.0001874	0.02644	-0.0001097	3.124E-8
0.0005752	0.0298	-0.0001081	3.199E-8
0.0002024	0.03179	-9.163E-5	2.325E-8
0.0004783	0.03	-6.687E-5	2.358E-8
0.0008287	0.02438	-3.145E-5	2.439E-8
0.0003217	0.01719	1.202E-5	1.941E-8
0.0008213	0.01123	5.14E-5	1.644E-8
9.051E-5	0.006092	9.987E-5	2.136E-8
0.0003515	0.0001606	0.0001456	5.23E-9
6.813E-5	-0.007129	0.0001831	8.051E-9
0.0003068	-0.01485	0.0002198	2.57E-9
0.0005081	-0.02068	0.0002461	6.988E-10
0.0001502	-0.02453	0.0002627	4.149E-9
0.0004037	-0.02783	0.0002692	5.462E-9
0.000605	-0.03094	0.0002627	4.286E-9
0.0002471	-0.03213	0.0002458	3.751E-9
0.0003217	-0.02909	0.0002187	3.435E-9
0.0003217	-0.02241	0.0001834	4.149E-9
0.0001054	-0.01475	0.000147	1.741E-9
0.0003515	-0.008787	0.0001037	2.412E-9
0.0001651	-0.003874	6.102E-5	1.698E-9
0.0005006	0.001994	1.613E-5	8.761E-10
0.0006274	0.009143	-2.071E-5	4.935E-10
0.0001725	0.01622	-5.322E-5	9.616E-12
0.0004186	0.02116	-7.746E-5	2.314E-11
0.0003664	0.02436	-8.715E-5	4.039E-15
6.068E-5	0.02757	-9.26E-5	3.629E-10
0.000262	0.03072	-7.768E-5	5.856E-10
0.0002098	0.03149	-6.135E-5	4.014E-9
0.000963	0.02804	-3.451E-5	4.043E-10
-0.0005583	0.02137	2.778E-6	2.484E-10
0.0009182	0.01439	4.118E-5	3.581E-10
0.0003142	0.009021	7.854E-5	2.827E-10
9.796E-5	0.003926	0.0001234	1.618E-10
0.000359	-0.002489	0.0001685	4.039E-15
0.0002396	-0.01037	0.0002065	1.755E-10
0.0002024	-0.01749	0.0002325	1.213E-10
0.0003888	-0.0225	0.0002567	7.779E-10
0.000262	-0.02589	0.0002644	2.611E-9
0.0002993	-0.0292	0.0002707	1.518E-9
0.0001129	-0.03172	0.0002626	7.201E-10
5.322E-5	-0.03138	0.0002391	9.975E-10
0.0005752	-0.02674	0.0002175	5.839E-9
0.0005081	-0.01921	0.000183	1.244E-9
0.0002769	-0.012	0.0001325	2.452E-9
0.0003366	-0.006524	9.062E-5	9.319E-10
0.0005454	-0.001551	5.684E-5	3.992E-10
-0.0001481	0.004703	1.202E-5	1.135E-9
8.305E-5	0.01216	-2.414E-5	3.44E-11
3.085E-5	0.01859	-5.449E-5	6.646E-10
0.0003217	0.02245	-7.477E-5	1.358E-9
0.0008064	0.02571	-9.014E-5	1.456E-10
0.0001502	0.02905	-8.499E-5	1.834E-11
7.559E-5	0.03148	-6.985E-5	3.926E-11
0.000344	0.03068	-5.024E-5	5.115E-10
0.0001054	0.02558	-2.213E-5	1.241E-10
0.0002024	0.01848	1.113E-5	4.478E-10
0.0001129	0.01221	5.468E-5	3.629E-10
0.0003217	0.007129	8.995E-5	1.969E-9
0.0004037	0.001583	0.000136	3.074E-9
0.0005752	-0.00567	0.0001697	3.252E-9
0.0005379	-0.01346	0.0002037	3.947E-9
0.000605	-0.01974	0.0002272	7.493E-9
-6.436E-6	-0.02383	0.000241	4.93E-9
0.0004857	-0.027	0.0002484	3.687E-9
0.0003142	-0.03031	0.0002407	2.733E-9
0.0001576	-0.03229	0.0002287	8.434E-9
0.0002546	-0.0301	0.0001992	9.431E-9
0.0002024	-0.02385	0.0001664	2.901E-9
9.051E-5	-0.01601	0.0001257	5.859E-9
-0.0003867	-0.009404	8.369E-5	6.78E-9
0.000441	-0.004584	3.566E-5	8.241E-9
0.0001129	0.0006883	-2.814E-6	8.826E-9
0.000262	0.007611	-4.726E-5	1.336E-8
0.0006125	0.01491	-7.134E-5	2.406E-8
0.0004484	0.02036	-9.558E-5	2.762E-8
0.0001502	0.02394	-0.0001088	2.522E-8
0.0002024	0.02693	-0.000112	3.106E-8
0.0002918	0.03007	-9.782E-5	2.556E-8
0.0002396	0.03166	-7.985E-5	2.607E-8
0.0002396	0.02913	-4.838E-5	2.641E-8
0.0003366	0.02305	-1.788E-5	2.675E-8
7.559E-5	0.01586	2.977E-5	2.522E-8
0.0006945	0.01013	7.071E-5	2.358E-8
0.0004261	0.005005	0.0001174	3.069E-8
0.0001576	-0.00117	0.0001565	3.069E-8
0.0003888	-0.008841	0.0001951	3.371E-8
0.0001651	-0.01615	0.0002196	3.313E-8
0.0007393	-0.02163	0.0002451	3.199E-8
0.0005305	-0.02515	0.0002576	2.325E-8
0.0005901	-0.02854	0.0002635	2.959E-8
0.0004261	-0.03149	0.0002539	2.358E-8
0.0005528	-0.0319	0.0002315	2.522E-8
0.0001949	-0.028	0.0001997	2.136E-8
3.831E-5	-0.0208	0.0001664	3.032E-8
0.0003142	-0.01317	0.0001207	2.358E-8
5.322E-5	-0.007433	7.608E-5	2.277E-8
0.0005156	-0.002712	3.633E-5	3.237E-8
0.0003291	0.003313	-2.814E-6	3.352E-8
-5.863E-5	0.01058	-4.36E-5	2.851E-8
0.0002471	0.01726	-7.09E-5	3.069E-8
0.0003068	0.02188	-8.767E-5	2.374E-8
9.051E-5	0.02511	-0.0001043	2.762E-8
0.0001502	0.02819	-0.0001035	2.641E-8
0.0002471	0.03093	-9.692E-5	2.959E-8
-0.0001183	0.03102	-8.305E-5	4.212E-8
0.0002396	0.02693	-4.972E-5	2.472E-8
0.0001278	0.02005	-1.497E-5	2.977E-8
7.559E-5	0.01338	3.037E-5	2.489E-8
0.0002769	0.00808	7.742E-5	2.106E-8
0.0001502	0.002771	0.0001186	1.299E-8
-8.101E-5	-0.004062	0.0001556	1.027E-8
-0.0001257	-0.01188	0.0001829	7.863E-9
0.0002844	-0.01858	0.0002104	6.103E-9
-2.881E-5	-0.02319	0.0002333	7.585E-9
6.068E-5	-0.0265	0.0002337	3.881E-9
0.0004932	-0.02983	0.0002262	2.16E-9
0.0001352	-0.03207	0.0002125	5.307E-9
0.000359	-0.03078	0.000192	3.431E-10
-0.0001183	-0.02526	0.000158	4.149E-9
0.0004261	-0.01752	0.0001217	2.464E-9
0.0003291	-0.01067	8.152E-5	6.694E-9
0.000702	-0.005721	3.574E-5	2.111E-9
0.0005901	-0.0004038	-3.858E-6	7.27E-10
0.000523	0.006203	-3.876E-5	2.87E-10
0.0001874	0.01348	-7.321E-5	1.41E-11
0.0006349	0.01947	-9.573E-5	5.663E-10
0.0005379	0.0232	-0.0001165	9.134E-11
4.576E-5	0.02633	-0.0001203	2.2E-10
0.0007243	0.02967	-0.0001175	2.464E-9
-0.0001332	0.03152	-0.0001015	1.361E-10
0.0002769	0.02981	-7.761E-5	4.043E-10
0.0004261	0.0242	-3.876E-5	9.616E-12
0.0003664	0.01712	-8.011E-7	9.319E-10
0.0005528	0.01106	4.2E-5	3.431E-10
9.051E-5	0.00603	8.026E-5	4.935E-10
0.0004559	0.0002954	0.0001267	1.722E-10
0.0005454	-0.00723	0.0001603	2.152E-13
8.305E-5	-0.01499	0.0001949	1.722E-10
0.0002546	-0.02078	0.0002145	8.378E-10
0.0002695	-0.02459	0.0002281	2.827E-10
0.0003888	-0.02793	0.0002374	1.207E-9
5.322E-5	-0.03107	0.0002248	5.521E-9
0.0005528	-0.03216	0.0002115	3.42E-9
0.0002546	-0.02912	0.0001768	7.201E-10
0.0004559	-0.02233	0.0001396	3.866E-9
0.0003739	-0.01475	9.778E-5	3.784E-10
7.559E-5	-0.00872	4.663E-5	7.015E-11
0.0002471	-0.003835	-1.025E-6	9.644E-10
0.0003813	0.001868	-4.122E-5	1.478E-9
8.305E-5	0.00901	-7.731E-5	1.865E-9
0.0002247	0.01622	-0.0001081	3.007E-10
0.0004634	0.02113	-0.0001316	2.2E-10
0.0001949	0.02447	-0.00015	3.926E-11
9.051E-5	0.02763	-0.0001527	1.898E-10
0.000702	0.0307	-0.000139	6.177E-10
0.0002918	0.03147	-0.0001213	4.615E-11
0.0002396	0.02811	-9.819E-5	8.761E-10
0.0005379	0.02147	-6.12E-5	3.493E-13
0.0001129	0.01455	-2.168E-5	1.618E-10
0.0005976	0.009009	1.889E-5	6.988E-10
0.0004932	0.004011	5.915E-5	3.435E-9
0.0006274	-0.002656	9.547E-5	4.566E-9
0.0003142	-0.0104	0.0001328	3.252E-9
0.0006721	-0.0175	0.0001579	6.269E-9
0.0004112	-0.02244	0.0001767	8.434E-9
0.0003664	-0.02579	0.0001932	4.566E-9
3.831E-5	-0.02902	0.000194	9.397E-10
0.0005081	-0.03165	0.0001826	6.103E-9
0.0003291	-0.03139	0.0001618	4.217E-9
0.0003217	-0.02669	0.000131	1.125E-8
0.0002769	-0.01923	9.711E-5	3.373E-9
3.831E-5	-0.0121	5.684E-5	1.499E-8
8.478E-6	-0.006638	2.127E-5	6.186E-9
-0.0001929	-0.001696	-1.34E-5	6.955E-9
3.085E-5	0.004618	-5.367E-5	1.658E-8
0.0001949	0.01199	-8.305E-5	1.868E-8
9.051E-5	0.01836	-0.0001121	2.472E-8
-2.881E-5	0.0225	-0.0001323	3.548E-8
0.0003739	0.02567	-0.0001388	1.159E-8
0.0001949	0.02894	-0.0001402	2.214E-8
0.0003515	0.03134	-0.0001273	2.198E-8
-6.609E-5	0.03056	-0.0001025	2.489E-8
0.0003813	0.0256	-7.433E-5	2.815E-8
0.0003962	0.01854	-3.95E-5	2.506E-8
0.00018	0.0122	9.117E-6	3.162E-8
9.051E-5	0.006983	4.633E-5	3.79E-8
0.0002546	0.001403	8.607E-5	2.246E-8
0.0002322	-0.005615	0.0001263	3.032E-8
0.0001651	-0.0135	0.0001569	2.607E-8
0.0005901	-0.01961	0.0001791	2.214E-8
1.021E-6	-0.02372	0.0001971	2.959E-8
0.0004037	-0.02711	0.0002037	2.904E-8
0.000605	-0.03044	0.0001992	2.922E-8
0.0006349	-0.03216	0.0001782	3.143E-8
0.0002471	-0.03004	0.0001507	3.668E-8
0.0004112	-0.02392	0.0001177	2.341E-8
0.0003291	-0.01621	7.101E-5	3.106E-8
0.000262	-0.009725	2.589E-5	1.941E-8
0.0003888	-0.004885	-1.847E-5	2.439E-8
0.00018	0.0005469	-6.366E-5	2.325E-8
0.0002993	0.007581	-0.0001015	2.869E-8
0.0003217	0.01483	-0.0001358	1.955E-8
0.0001651	0.02032	-0.0001585	2.522E-8
0.0004932	0.02391	-0.0001789	2.624E-8
0.000441	0.02707	-0.0001807	2.045E-8
0.0003962	0.0302	-0.0001731	2.472E-8
-0.0001034	0.03154	-0.0001609	2.995E-8
0.000359	0.0291	-0.0001289	2.798E-8
0.0004037	0.0228	-9.893E-5	2.167E-8
0.0002918	0.01582	-5.673E-5	2.214E-8
-0.0008118	0.01014	-6.841E-6	1.422E-8
-0.0004911	0.004976	3.29E-5	2E-8
-0.0005881	-0.001076	7.839E-5	8.241E-9
-0.0001705	-0.008636	0.0001133	5.462E-9
-0.0002973	-0.01624	0.0001421	1.291E-9
0.0004186	-0.02158	0.0001706	2.845E-9
0.0004559	-0.02521	0.0001796	1.876E-9
0.0001278	-0.02849	0.0001843	3.133E-9
-0.0001705	-0.03136	0.0001779	4.217E-9
0.0002769	-0.03182	0.0001618	2.16E-9
0.0003068	-0.02791	0.000135	3.751E-9
0.0002024	-0.02086	9.912E-5	4.014E-9
0.0004783	-0.01331	6.281E-5	4.783E-9
0.0003664	-0.007642	1.941E-5	2.209E-9
0.0003217	-0.002701	-2.966E-5	2.209E-9
0.0008064	0.003394	-6.329E-5	2.209E-9
0.0002546	0.01076	-9.99E-5	6.159E-11
0.0001502	0.01743	-0.0001288	1.317E-11
0.0004261	0.02186	-0.0001552	2.484E-10
0.0006125	0.02505	-0.0001622	9.827E-13
0.0006945	0.02829	-0.0001669	3.581E-10
0.0005752	0.03108	-0.0001533	5.917E-10
0.0003813	0.03103	-0.0001385	7.557E-10
-0.0001556	0.02686	-0.000107	2.524E-10
0.0003217	0.01987	-6.351E-5	9.916E-11
0.000441	0.01333	-2.787E-5	1.755E-10
0.0003515	0.008034	1.016E-5	3.44E-11
0.0005081	0.002822	5.095E-5	2.653E-10
-9.592E-5	-0.004151	8.055E-5	1.863E-10
0.0003664	-0.01204	0.0001159	3.239E-10
0.00018	-0.01865	0.0001429	2.01E-10
