Voltage	Acceleration	Displacement	Power
0.0005603	-0.0001397	0.002463	1.081E-8
0.0006647	2.281E-5	0.002232	3.016E-9
0.0001054	5.59E-5	0.002097	6.955E-9
0.0001502	3.304E-5	0.002485	5.94E-9
0.0003291	8.659E-5	0.001985	1.564E-8
0.0005081	0.0001287	0.001814	3.56E-9
0.0002098	9.742E-5	0.001814	4.93E-9
0.0004261	8.178E-5	0.001687	9.95E-9
0.0001725	0.0001365	0.002023	7.132E-9
0.0002993	7.764E-6	0.00209	8.337E-9
0.0001651	-0.0001114	0.00203	6.78E-9
-0.0003867	-8.852E-5	0.002366	1.114E-8
9.051E-5	-8.611E-5	0.002038	9.025E-9
0.0003291	-4.579E-5	0.001777	2.727E-8
0.0004112	-5.963E-5	0.002142	2.341E-8
0.0003739	6.854E-5	0.002396	2.293E-8
-0.0002152	0.0001684	0.002232	2.325E-8
0.0001054	0.0001991	0.002366	2.658E-8
0.0002396	8.659E-5	0.002537	2.06E-8
0.0003813	0.0002515	0.002261	2.183E-8
9.051E-5	0.0002208	0.002038	1.955E-8
0.001008	4.989E-5	0.002425	2.167E-8
0.0004559	-1.992E-5	0.002261	2.439E-8
5.322E-5	2.882E-5	0.002366	2.573E-8
0.0006125	-8.129E-5	0.001918	2.539E-8
0.0002024	-0.000254	0.001918	2.941E-8
0.0001949	-0.0002396	0.002172	2.798E-8
0.0005006	-0.000118	0.00203	2.439E-8
8.305E-5	-9.152E-5	0.002425	3.628E-8
0.0001874	8.9E-5	0.001889	3.371E-8
9.051E-5	7.576E-5	0.002082	3.41E-8
0.0004559	0.0001438	0.002127	4.105E-8
-1.389E-5	0.0001323	0.002075	2.489E-8
0.0004037	0.0001871	0.002	3.162E-8
0.0001651	6.613E-5	0.001993	2.439E-8
0.0002247	-0.0001306	0.00215	1.564E-8
0.0003664	-6.324E-5	0.002142	1.564E-8
0.00018	-0.0001012	0.001747	2E-8
0.0001129	-0.0002708	0.002299	1.882E-8
0.0002173	-8.611E-5	0.002209	1.839E-8
0.0001427	-0.0001348	0.002023	1.644E-8
0.0002024	-0.0001938	0.002112	2.522E-8
0.0006274	7.817E-5	0.001993	1.148E-8
-6.609E-5	-2.232E-5	0.002045	1.17E-8
0.0005006	6.132E-5	0.002015	2.693E-8
0.0001874	0.0001594	0.002097	2.341E-8
0.0004559	-1.811E-5	0.002209	1.591E-8
0.0002471	4.146E-5	0.002015	1.397E-8
0.0002471	-6.625E-5	0.002202	1.125E-8
0.0002024	-0.0001619	0.002493	1.148E-8
-3.626E-5	-0.0002071	0.00206	7.77E-9
0.0001427	-0.0001535	0.001642	7.402E-9
0.0006721	-0.0001517	0.001941	1.831E-9
0.0004037	-0.000112	0.002366	2.259E-9
0.0001129	6.132E-5	0.00215	6.437E-9
0.0004484	1.739E-5	0.001889	6.712E-10
0.0004186	0.0001371	0.002291	2.845E-9
0.0003664	0.0001985	0.002164	1.407E-9
0.0002247	0.0001925	0.002194	7.043E-9
0.0003813	9.321E-5	0.001926	1.969E-9
