Voltage	Acceleration	Displacement	Power
6.068E-5	-0.01061	0.008533	2.506E-8
0.0002173	-0.00953	0.008965	2.78E-8
0.000441	-0.00967	0.008659	3.106E-8
9.051E-5	-0.01103	0.008853	2.506E-8
0.0002769	-0.01384	0.009152	2.121E-8
-3.626E-5	-0.0175	0.008898	2.106E-8
0.0002024	-0.02178	0.009442	3.162E-8
0.0002471	-0.02517	0.009815	2.995E-8
0.0003217	-0.02617	0.009517	4.083E-8
-5.118E-5	-0.02383	0.009435	2.358E-8
0.0003366	-0.01925	0.009823	3.668E-8
0.0002695	-0.01364	0.009577	3.488E-8
8.478E-6	-0.008957	0.009905	4.611E-8
0.0005081	-0.005443	0.009927	4.817E-8
0.0002844	-0.003411	0.009808	2.045E-8
0.0002546	-0.00391	0.01017	4.84E-8
5.322E-5	-0.006534	0.00992	4.566E-8
-0.0001705	-0.01131	0.01014	4.062E-8
0.00018	-0.01735	0.01002	3.371E-8
0.0002173	-0.02268	0.01043	3.548E-8
0.0001352	-0.02665	0.01026	3.18E-8
0.0003142	-0.02807	0.01046	1.868E-8
0.0002322	-0.02652	0.01053	3.668E-8
2.339E-5	-0.02267	0.01049	2.727E-8
0.0005678	-0.01768	0.01053	4.02E-8
5.322E-5	-0.0119	0.0104	3.013E-8
0.0001651	-0.006531	0.01083	1.811E-8
0.0003739	-0.002487	0.01054	1.911E-8
0.0005528	-0.001646	0.01043	3.41E-8
2.339E-5	-0.004191	0.01063	2.977E-8
0.0005081	-0.009611	0.01062	2.833E-8
0.0002024	-0.01597	0.01029	2.075E-8
0.0004857	-0.02138	0.01016	1.926E-8
9.051E-5	-0.02576	0.0104	1.985E-8
0.0002769	-0.02797	0.01048	1.41E-8
0.0003664	-0.02743	0.01054	1.699E-8
-7.355E-5	-0.02469	0.01036	1.027E-8
0.0002546	-0.01981	0.01031	1.07E-8
0.0001725	-0.01432	0.01058	6.103E-9
0.0002695	-0.009708	0.01048	1.698E-9
0.0004857	-0.006076	0.009778	5.698E-9
0.0001502	-0.004913	0.01032	3.816E-9
0.0003515	-0.006547	0.01063	2.624E-9
0.0001725	-0.011	0.0106	2.259E-9
0.0005006	-0.01775	0.01019	1.059E-8
3.085E-5	-0.02512	0.01026	4.495E-9
0.0002396	-0.03065	0.01046	1.005E-9
0.0002471	-0.03333	0.01007	2.412E-9
0.0005006	-0.0329	0.0104	4.081E-9
0.0004186	-0.02959	0.01008	5.917E-10
0.0002695	-0.02375	0.01004	5.547E-11
0.0001651	-0.0159	0.01022	2.314E-11
-2.881E-5	-0.00758	0.00986	2.01E-10
0.0004559	-0.002296	0.009696	1.775E-9
0.000262	-0.001317	0.009696	5.603E-10
0.0003813	-0.00424	0.009636	3.293E-11
0.0003515	-0.008953	0.009741	1.755E-10
0.0001427	-0.01399	0.009465	2.314E-11
0.0004484	-0.01976	0.009189	6.377E-10
-6.609E-5	-0.02608	0.009413	2.193E-11
-0.0001034	-0.03193	0.009368	7.294E-12
-0.0001034	-0.03411	0.008973	2.32E-10
-0.000424	-0.03096	0.009017	9.616E-12
9.796E-5	-0.02404	0.00907	5.115E-10
8.478E-6	-0.01534	0.008659	9.644E-10
0.0005379	-0.00824	0.008645	1.731E-9
0.0003739	-0.003748	0.008346	5.856E-10
0.0003291	-0.001144	0.008868	2.052E-9
-0.0001854	-0.001324	0.008719	3.482E-9
0.0002322	-0.005162	0.008406	4.693E-9
0.0001949	-0.01227	0.008331	2.348E-9
0.0002396	-0.02142	0.008003	2.307E-12
3.085E-5	-0.02935	0.007869	6.377E-10
0.0001129	-0.03323	0.007489	1.56E-9
-0.0001257	-0.0329	0.00769	1.687E-9
-2.881E-5	-0.02907	0.00772	2.715E-11
0.0004857	-0.02338	0.007325	1.911E-9
0.0005603	-0.01647	0.006907	1.644E-9
-6.609E-5	-0.009181	0.007146	1.251E-12
0.0005454	-0.003165	0.007392	5.856E-10
0.0003217	0.0004771	0.006855	3.193E-10
0.0002396	-8.19E-5	0.006154	2.484E-10
0.000359	-0.004452	0.006736	4.789E-11
0.0002844	-0.01087	0.00596	2.827E-10
-0.0001108	-0.01793	0.005938	4.039E-15
0.0005081	-0.02415	0.006035	6.442E-10
0.0004112	-0.02836	0.005692	1.144E-9
0.0005603	-0.02954	0.005781	4.704E-10
0.0003291	-0.02714	0.005177	2.733E-9
-6.436E-6	-0.02177	0.00508	3.947E-9
4.576E-5	-0.01425	0.004752	1.36E-8
0.0001203	-0.006291	0.004931	9.95E-9
0.00062	0.0003183	0.004737	4.71E-9
0.0001725	0.004068	0.004707	7.863E-9
0.0004634	0.004192	0.004663	7.957E-9
0.0001203	-0.0001126	0.00429	1.092E-8
2.339E-5	-0.006927	0.004692	1.228E-8
0.0007243	-0.014	0.004364	1.038E-8
0.0003813	-0.01987	0.003962	5.384E-9
-9.592E-5	-0.02341	0.003783	7.132E-9
-5.118E-5	-0.02452	0.003514	1.336E-8
0.0001278	-0.02323	0.00338	1.897E-8
0.0002173	-0.01867	0.003626	1.74E-8
0.0004261	-0.01165	0.003343	2.406E-8
0.0003515	-0.003565	0.003343	2.815E-8
0.0002546	0.00327	0.002955	3.162E-8
1.021E-6	0.007073	0.003216	4.212E-8
0.0003888	0.007537	0.002754	2.341E-8
0.0005305	0.004871	0.002545	2.995E-8
0.0006423	-6.264E-5	0.002515	3.313E-8
